"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"647","RT @andika_marta: @farhatabbaslaw Hampir smua produk yg dikonsumsi atau dipakai rakyat Indonesia produk asing.Cuma koruptor aja yg asli pro…",FALSE,0,NA,2015-03-24 02:23:48,FALSE,NA,"580193264659103746",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",15,TRUE,FALSE,NA,NA
"648","RT @RockaholicPagat: @farhatabbaslaw kalau boleh jujur om farhat lah yg pantas jadi presiden RI.",FALSE,0,NA,2015-03-24 02:10:02,FALSE,NA,"580189799228706816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",1,TRUE,FALSE,NA,NA
"649","RT @Fitri_nimous: ""@Mas_sam7: @farhatabbaslaw om pemilu selanjutnya om nya jadi presiden aja, jadikan uang rupiah setara sama dollar om, ga…",FALSE,0,NA,2015-03-24 01:55:27,FALSE,NA,"580186129787289600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",4,TRUE,FALSE,NA,NA
"650","RT @YohanesTarigan9: @farhatabbaslaw pasti keren nih kalo om nyapres duet sama Haji Lulung :)",FALSE,0,NA,2015-03-24 01:06:50,FALSE,NA,"580173894906085377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",5,TRUE,FALSE,NA,NA
"651","RT @KerjaYok: Boleh blak2an seperti @farhatabbaslaw asal jujur, bekata jujur walau menyakitkan :)",FALSE,0,NA,2015-03-24 00:59:40,FALSE,NA,"580172091783131136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",2,TRUE,FALSE,NA,NA
"652","Jika yg digaji itu orang tg benar atau jujur,, negara akan hemat pengeluaran,, karena sedikit sekali orang yg seperti itu.",FALSE,7,NA,2015-03-24 00:47:07,FALSE,NA,"580168934835388416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",21,FALSE,FALSE,NA,NA
"653","RT @AndriMustika: Pagi-pagi udah mantengin kicauannya om @farhatabbaslaw . Selamat pagi Om. #AkuIndonesia :D",FALSE,0,NA,2015-03-23 23:45:51,FALSE,NA,"580153515533713408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",2,TRUE,FALSE,NA,NA
"654","RT @singgih_always: Selamat pagi Mister Presiden @farhatabbaslaw , tetaplah menjadi Lelaki Indonesia yang gagah berani dan bertanggung jawab",FALSE,0,NA,2015-03-23 23:45:32,FALSE,NA,"580153433845420032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",2,TRUE,FALSE,NA,NA
"655","RT @billymahari: Selamat pagi bang @farhatabbaslaw , selamat beraktifitas. Salam #AkuIndonesia :)",FALSE,0,NA,2015-03-23 23:35:09,FALSE,NA,"580150824732471296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",2,TRUE,FALSE,NA,NA
"656","@DaengMide pagi",FALSE,1,"DaengMide",2015-03-23 23:23:17,FALSE,"580145860513652738","580147834428624896","581665384","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",0,FALSE,FALSE,NA,NA
"657","RT @yulistyotito: Itumah bwan lhr, klau udah gak mjabat spt ayam sayur RT""@farhatabbaslaw: Buat lomba ajudan pejabat yg paling sombong &amp; ng…",FALSE,0,NA,2015-03-23 23:08:14,FALSE,NA,"580144047735508992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",1,TRUE,FALSE,NA,NA
"658","@gwejie tlp sy man",FALSE,1,"gwejie",2015-03-23 23:08:03,FALSE,"580143164956119040","580144003565400064","110920493","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",0,FALSE,FALSE,NA,NA
"659","Bangsa bodoh adlh saat rakyatnya membiarkan pemimpin/penguasanya kkn&amp;berantem,demikian pula saat penegak hukum membiarkan &amp; melindungi mrk.",FALSE,10,NA,2015-03-23 23:05:27,FALSE,NA,"580143346980536320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",19,FALSE,FALSE,NA,NA
"660","Belum cukup merdekanya kalo hanya masih begini-begini,,,",FALSE,4,NA,2015-03-23 22:59:05,FALSE,NA,"580141744550850560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",9,FALSE,FALSE,NA,NA
"661","RT @FaktaGoogle: Di Senegal, Afrika Barat, ada danau yang berwarna pink alami bernama Danau Retba. http://t.co/doFTNG27bD",FALSE,0,NA,2015-03-23 22:58:08,FALSE,NA,"580141508487086080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",156,TRUE,FALSE,NA,NA
"662","RT @gwejie: @farhatabbaslaw - Merdeka jiwa, merdeka raga,,,semangat pagi akuindonesia",FALSE,0,NA,2015-03-23 22:56:12,FALSE,NA,"580141019569602560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",2,TRUE,FALSE,NA,NA
"663","RT @marisgamarizky: Termsk vorijdeernya ga?""@farhatabbaslaw: Buat lomba ajudan pejabat yg paling sombong &amp; ngalah2in pejabatnya? Jika ada s…",FALSE,0,NA,2015-03-23 22:53:12,FALSE,NA,"580140264137756672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",2,TRUE,FALSE,NA,NA
"664","RT @bundaeko32: @farhatabbaslaw, biasanya orang seperti itu mah rezeki nya jauh dan cepat tua Bos..... Biarin aja nanti jg ketemu batunya..…",FALSE,0,NA,2015-03-23 22:44:45,FALSE,NA,"580138137864667136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",2,TRUE,FALSE,NA,NA
"665","Buat lomba ajudan pejabat yg paling sombong &amp; ngalah2in pejabatnya? Jika ada sampaikan keluhan anda,,, ceritakan pengalaman anda?!.",FALSE,5,NA,2015-03-23 22:05:42,FALSE,NA,"580128310736199681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",8,FALSE,FALSE,NA,NA
"666","Marree merdeka lagi !",FALSE,7,NA,2015-03-23 20:04:35,FALSE,NA,"580097831773421568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",7,FALSE,FALSE,NA,NA
"667","Sakit,, para pemegang kekuasaan unjuk kekuatan &amp; kekuasaannya,,, bangsa &amp; rakyat punya siapa? Punya indonesia,,, bukan punya mereka, merdeka",FALSE,8,NA,2015-03-23 20:04:03,FALSE,NA,"580097698776236032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",14,FALSE,FALSE,NA,NA
"668","Harusnya pemimpin diangkat untuk menyelesaikan persoalan rakyatnya, ini sebaliknya mereka berkelahi, ribut, saling ejek,hina &amp; didamaikan.",FALSE,11,NA,2015-03-23 20:01:44,FALSE,NA,"580097116426502144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",23,FALSE,FALSE,NA,NA
"669","RT @solihin_husein: Om RT@farhatabbaslaw semoga semakin sukses untuk kedepan nya amin,jangan lupa ritwit.",FALSE,0,NA,2015-03-23 19:29:28,FALSE,NA,"580088994928562176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",5,TRUE,FALSE,NA,NA
"670","RT @zani3: @trisnasuhardi ada donkss #hidup @farhatabbaslaw presiden masa depanku",FALSE,0,NA,2015-03-23 12:03:46,FALSE,NA,"579976831845023744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",1,TRUE,FALSE,NA,NA
"671","RT @RetnoMlyndri24: calon presiden indoneia :D :D @farhatabbaslaw semoga ajah impiannya terwujud :D :D",FALSE,0,NA,2015-03-23 10:54:47,FALSE,NA,"579959469796294656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",2,TRUE,FALSE,NA,NA
"672","RT @Abd__Rosid: tangrang selatan siap memenangkan capres @farhatabbaslaw  for 2019, cc @mirzaraynor @EvanWuhijeuden @van_14 @Ismailsalim16 …",FALSE,0,NA,2015-03-23 10:54:39,FALSE,NA,"579959435902087168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",1,TRUE,FALSE,NA,NA
"673","RT @M_ImattzCISC: Wkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwk""@darmarestub_98: inilah calon masa depan presiden INDONESIA @farhatabbaslaw amin amin am…",FALSE,0,NA,2015-03-23 10:47:44,FALSE,NA,"579957696436170752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",2,TRUE,FALSE,NA,NA
"674","RT @darmarestub_98: inilah calon masa depan presiden INDONESIA @farhatabbaslaw amin amin amin♥",FALSE,0,NA,2015-03-23 10:36:22,FALSE,NA,"579954833551011840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",3,TRUE,FALSE,NA,NA
"675",NA,FALSE,0,NA,2015-03-23 10:02:12,FALSE,NA,"579946235173322753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",1,TRUE,FALSE,NA,NA
"676",NA,FALSE,0,NA,2015-03-23 10:01:58,FALSE,NA,"579946176729907200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",1,TRUE,FALSE,NA,NA
"677","RT @zani3: @farhatabbaslaw sore calon presiden masa depanku#",FALSE,0,NA,2015-03-23 10:01:37,FALSE,NA,"579946090037837824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",1,TRUE,FALSE,NA,NA
"678","RT @Awang72: Om @farhatabbaslaw klo jadi DKI-1 gw yakin pasti akan beres permasalahan di Jakarta...Goo goo goo pasti bisa !",FALSE,0,NA,2015-03-23 08:49:38,FALSE,NA,"579927977116356609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",1,TRUE,FALSE,NA,NA
"679","RT @TommySoeharto62: Pemusik yang cocok jadi penulis sekaligus politikus @AHMADDHANIPRAST cocok di sanding kan dgn @farhatabbaslaw memimpin…",FALSE,0,NA,2015-03-23 07:39:37,FALSE,NA,"579910354362179584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",33,TRUE,FALSE,NA,NA
"680","RT @SandraIP88: Mas @farhatabbaslaw Silahkan baca Sketsa:  Dedi dan Pedes Purwakarta by @iwanpiliang7 http://t.co/2zKYa13KZX",FALSE,0,NA,2015-03-23 06:26:34,FALSE,NA,"579891970123804672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",1,TRUE,FALSE,NA,NA
"681","Merdeka ada batasnya.",FALSE,0,NA,2015-03-23 04:05:17,FALSE,NA,"579856415499497472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",9,FALSE,FALSE,NA,NA
"682","Rakyat yg merdeka tak boleh terhalang dg kemerdekaan presidennya yg seenaknya merdeka merdeka.",FALSE,5,NA,2015-03-23 04:05:14,FALSE,NA,"579856401993854976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",9,FALSE,FALSE,NA,NA
"683","Membunuh parpol lebih bahaya daripada narkoba.",FALSE,8,NA,2015-03-23 02:52:11,FALSE,NA,"579838019315703808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",13,FALSE,FALSE,NA,NA
"684","Dulu karena cinta, raja raja saling bunuh &amp; perang.",FALSE,4,NA,2015-03-23 02:42:21,FALSE,NA,"579835545876054016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",5,FALSE,FALSE,NA,NA
"685","Yang mematikan rakyat bukan kemiskinan tapi hukum &amp; penguasa yg dzalim.",FALSE,6,NA,2015-03-23 02:29:08,FALSE,NA,"579832218467495937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",20,FALSE,FALSE,NA,NA
"686","Mati karena cinta",FALSE,4,NA,2015-03-23 02:15:44,FALSE,NA,"579828848306483200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",7,FALSE,FALSE,NA,NA
"687","Yang dapat membunuh itu cinta.",FALSE,3,NA,2015-03-23 02:15:24,FALSE,NA,"579828764026150913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",8,FALSE,FALSE,NA,NA
"688","RT @arif_goonersID: Om @farhatabbaslaw , celotehanmu di twitter banyak benernya. Ga peduli kata orang. Yang penting apa yg om katakan itu m…",FALSE,0,NA,2015-03-23 02:14:37,FALSE,NA,"579828565308403713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",4,TRUE,FALSE,NA,NA
"689","@hendramarta_pga HBD bos,,, panjang umur serta mulia,, Amin",FALSE,0,"hendramarta_pga",2015-03-23 02:11:34,FALSE,"579827484167819264","579827799604641792","335904032","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",0,FALSE,FALSE,NA,NA
"690",NA,FALSE,0,NA,2015-03-23 01:56:12,FALSE,NA,"579823933261672449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",3,TRUE,FALSE,NA,NA
"691","RT @DediMulyadi71: Nasionalisme kebangsaan, spirit Indonesia berdaulat. Dirgahayu GMNI",FALSE,0,NA,2015-03-23 01:36:51,FALSE,NA,"579819060709359616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",506,TRUE,FALSE,NA,NA
"692","Dia lebih peragu dari yg sebelumnya.",FALSE,3,NA,2015-03-23 01:32:57,FALSE,NA,"579818079854596096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",2,FALSE,FALSE,NA,NA
"693","Biar keriput tetap perawan, walau selaput tidak keriput bisa juga tidak perawan.",FALSE,3,NA,2015-03-23 01:31:45,FALSE,NA,"579817778456088576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",4,FALSE,FALSE,NA,NA
"694","RT @Nyaikemiri: @farhatabbaslaw om farhat bantu RT dong.... Minyak kemiri asli, home made, herbal 100%, untuk mengatasi permasalahan rambut…",FALSE,0,NA,2015-03-23 01:27:29,FALSE,NA,"579816706622693376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",1,TRUE,FALSE,NA,NA
"695","RIP Lee Kwen Yee",FALSE,5,NA,2015-03-23 01:27:03,FALSE,NA,"579816594647318529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",5,FALSE,FALSE,NA,NA
"696","Perawan itu abadi, bukan pertama doang.",FALSE,2,NA,2015-03-23 01:20:51,FALSE,NA,"579815035691671553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",8,FALSE,FALSE,NA,NA
"697","Perawan itu pikiran &amp; perbuatan, bukan selaput ataupun keriput.",FALSE,6,NA,2015-03-23 01:18:26,FALSE,NA,"579814426510950400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",11,FALSE,FALSE,NA,NA
"698","RT @putri74220962: Selamat Pagi Om Farhat☺ @farhatabbaslaw",FALSE,0,NA,2015-03-23 00:31:03,FALSE,NA,"579802504247934976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",3,TRUE,FALSE,NA,NA
"699","RT @Novano_: Yg lain bersandiwara tapi om @farhatabbaslaw apa adanya bingit :D",FALSE,0,NA,2015-03-23 00:08:56,FALSE,NA,"579796938641383424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",3,TRUE,FALSE,NA,NA
"700","Tidak semua pertanyaan harus dg jawaban.",FALSE,5,NA,2015-03-22 23:52:01,FALSE,NA,"579792681418633217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",16,FALSE,FALSE,NA,NA
"701","Presiden mereka, bukan presiden yg merdeka.",FALSE,0,NA,2015-03-22 23:49:47,FALSE,NA,"579792117976846336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",7,FALSE,FALSE,NA,NA
"702","Indonesia masih menjadi surganya para KKN.",FALSE,4,NA,2015-03-22 23:45:41,FALSE,NA,"579791085771227137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",10,FALSE,FALSE,NA,NA
"703","RT @AquinoDplovers: Harusnya @farhatabbaslaw yg jdi presdir RI taun ni",FALSE,0,NA,2015-03-22 23:44:56,FALSE,NA,"579790897031692288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",2,TRUE,FALSE,NA,NA
"704","RT @Putuputrayasa: Orang Sukses melihat Peluang dalam setiap Persoalan, bukan Persoalan dalam setiap Peluang",FALSE,0,NA,2015-03-22 23:29:53,FALSE,NA,"579787110804140032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",39,TRUE,FALSE,NA,NA
"705","mantan angeline http://t.co/DOrx07LMiT",FALSE,1,NA,2015-03-22 23:21:11,FALSE,NA,"579784920395960320",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","farhatabbaslaw",0,FALSE,FALSE,NA,NA
"706","Ujung Pandang _ Angeline Mantan _ Diva Baru Indonesia _ Makassar ""jangan lagi sempitkan dunia dg cinta"" http://t.co/FqsVTn7pnI",FALSE,1,NA,2015-03-22 23:19:27,FALSE,NA,"579784484565835776",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","farhatabbaslaw",2,FALSE,FALSE,NA,NA
"707","Ujung Pandang _ Angeline Mantan _ Diva Baru Indonesia _ Makassar http://t.co/FqsVTn7pnI",FALSE,2,NA,2015-03-22 23:16:24,FALSE,NA,"579783716035170304",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","farhatabbaslaw",0,FALSE,FALSE,NA,NA
"708","Angeline - Mantan _ Live @Dahsyat 25.05.2012 http://t.co/JBdTTyQB3n",FALSE,3,NA,2015-03-22 23:11:49,FALSE,NA,"579782563855613952",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","farhatabbaslaw",1,FALSE,FALSE,NA,NA
"709","Paling enak itu baru nikah bukan jadi janda ( janda tua )",FALSE,5,NA,2015-03-22 22:51:59,FALSE,NA,"579777570746454016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",8,FALSE,FALSE,NA,NA
"710","@rizkiansorinst #AKUINDONESIA #akunusantara #nusantaraindonesia",FALSE,1,"rizkiansorinst",2015-03-22 22:49:09,FALSE,NA,"579776860621574144","1859730420","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",1,FALSE,FALSE,NA,NA
"711","RT @dwisusanto_08: @farhatabbaslaw hampir sama dengan ini om :p http://t.co/pLbREL45Cf",FALSE,0,NA,2015-03-22 22:48:10,FALSE,NA,"579776609323855872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",3,TRUE,FALSE,NA,NA
"712","RT @evant_raditya91: @farhatabbaslaw bisa tp dibutuhkan pemimpin yg hebatyg brhati bersihdan jauh dri perbuatan busuk dan perbuatan tercela",FALSE,0,NA,2015-03-22 22:47:22,FALSE,NA,"579776409695977473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",3,TRUE,FALSE,NA,NA
"713","Jika presiden py niat&amp;perbuatan baik, seluruh parpol&amp;rakyat pasti mendukungnya,contoh bupati purwakarta @DediMulyadi71 yg dicintai rakyatnya",FALSE,7,NA,2015-03-22 22:46:01,FALSE,NA,"579776071488372736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",9,FALSE,FALSE,NA,NA
"714","@_okaa_ pagi oka",FALSE,2,"_okaa_",2015-03-22 22:43:08,FALSE,"579774777541455875","579775342807646208","440858087","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",1,FALSE,FALSE,NA,NA
"715","Orang2 yg berkuasa sangat pandai mengemas kejahatannya dg beragam cara, terutama melalui kekuasaan &amp; proses hukumnya.",FALSE,11,NA,2015-03-22 22:42:40,FALSE,NA,"579775226419892224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",16,FALSE,FALSE,NA,NA
"716","Bagaimana indonensia bisa hebat, jika hati &amp; perbuatan masih busuk &amp; berkelahi mulu?",FALSE,5,NA,2015-03-22 22:41:05,FALSE,NA,"579774829936574465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",10,FALSE,FALSE,NA,NA
"717","@ihsanganteng971 boleh",FALSE,1,"ihsanganteng971",2015-03-22 22:36:26,FALSE,"579720890415362049","579773656739397632","3094575698","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",0,FALSE,FALSE,NA,NA
"718","RT @lucaschristina: @farhatabbaslaw We need to have responsible government.",FALSE,0,NA,2015-03-22 22:36:04,FALSE,NA,"579773566629101570",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",3,TRUE,FALSE,NA,NA
"719","Antar bangsa ini kegerbang kemakmuran,,, bukan kehancuran.",FALSE,5,NA,2015-03-22 13:50:48,FALSE,NA,"579641379527135233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",11,FALSE,FALSE,NA,NA
